	SES	GPA	SAT	Gender	Race	Random Acceptance	Partial Logistic Acceptance	Complete Logistic Acceptance
45007	691884	4.35	1175	Male	Latinx	1	0	1
45008	533777	3.05	881	Female	Asian	0	1	0
45009	891608	3.7	1947	Male	Asian	0	0	1
45010	270639	3.51	933	Female	Asian	1	1	0
45011	607713	3.72	1550	Male	White	0	0	1
45012	595146	3.18	956	Female	Latinx	0	0	1
45013	689348	2.94	1083	Male	Latinx	0	0	1
45014	692810	4.68	1929	Male	Asian	0	0	1
45015	387346	3.05	1629	Male	Asian	0	1	0
45016	306791	3.81	1129	Male	White	0	1	0
45017	841953	4.41	1838	Female	Asian	0	0	1
45018	594492	2.79	1044	Female	Latinx	0	0	1
45019	702604	3.8	1515	Male	White	1	0	1
45020	544545	2.26	1404	Male	Asian	1	1	0
45021	948819	3.83	1027	Female	Asian	1	0	1
45022	796954	3.8	1151	Female	Asian	0	0	1
45023	577452	3.5	1201	Female	Asian	0	0	1
45024	538092	3.8	997	Female	Latinx	0	1	0
45025	649911	2.93	1167	Female	Latinx	1	0	1
45026	651080	3.8	1662	Female	Latinx	0	0	1
45027	827052	3.26	892	Female	Asian	0	0	1
45028	631086	3.53	1413	Male	Latinx	0	0	1
45029	580106	3.92	1437	Female	Asian	1	0	1
45030	716512	3.98	1407	Male	Latinx	0	0	1
45031	631516	2.9	1701	Male	Latinx	1	0	1
45032	694949	2.98	1072	Male	Latinx	0	0	1
45033	695648	3.26	1388	Female	Asian	0	0	1
45034	529521	3.75	1350	Female	Latinx	0	1	0
45035	658116	3.95	1417	Female	Latinx	0	0	1
45036	780014	4.21	1088	Female	Asian	1	0	1
45037	642622	3.28	1271	Female	Latinx	0	0	1
45038	647078	3.14	1310	Male	Latinx	0	0	1
45039	570487	3.93	1904	Female	White	1	1	1
45040	451187	3.84	571	Female	Asian	1	1	0
45041	539466	3.46	1301	Female	Asian	0	1	0
45042	669275	2.61	1374	Male	Latinx	0	0	1
45043	491733	3.41	1087	Female	Black	1	1	0
45044	680554	3.04	1072	Male	Asian	0	0	1
45045	810490	4.54	1982	Female	Asian	1	0	1
45046	703581	3.52	1474	Male	White	0	0	1
45047	649759	4.23	1344	Female	Black	0	0	1
45048	822253	3.55	1177	Female	Asian	1	0	1
45049	627358	3.47	1489	Male	Asian	0	0	1
45050	669409	4.08	1371	Female	Latinx	1	0	1
45051	584526	3.49	1107	Male	Latinx	0	0	1
45052	1000575	3.49	1528	Female	Asian	0	0	1
45053	549308	2.84	428	Male	Black	0	1	0
45054	770570	3.7	1268	Male	Asian	0	0	1
45055	671970	3.48	1355	Female	Latinx	0	0	1
45056	610323	3.71	1092	Female	Latinx	0	0	1
45057	287642	3.56	1399	Male	Asian	1	1	0
45058	563090	2.94	913	Female	Latinx	1	0	0
45059	740756	3.46	1183	Male	White	0	0	1
45060	617084	3.41	841	Male	Asian	1	0	1
45061	638286	3.19	1072	Female	Asian	0	0	1
45062	857369	3.9	1451	Male	White	0	0	1
45063	551113	3.63	955	Female	Black	1	1	0
45064	593962	3.29	975	Female	Latinx	0	0	1
45065	716807	3.68	1387	Female	Black	0	0	1
45066	648439	3.03	1030	Female	Asian	1	0	1
45067	664677	3.62	1311	Female	Latinx	1	0	1
45068	645095	3.85	1549	Female	Latinx	1	0	1
45069	731761	2.86	943	Male	Black	0	0	1
45070	429706	3.65	1080	Female	Asian	0	1	0
45071	713600	2.92	841	Female	Latinx	0	0	1
45072	707375	3.9	1475	Male	White	0	0	1
45073	623105	3.88	1324	Male	White	0	0	1
45074	575358	3.67	1115	Male	Latinx	1	0	1
45075	621711	3.11	1226	Female	Latinx	1	0	1
45076	690862	2.84	1304	Male	White	0	0	1
45077	788239	4.14	1413	Male	Asian	1	0	1
45078	744631	3.92	1165	Female	White	1	0	1
45079	582839	4.04	1377	Male	Asian	0	0	1
45080	622287	3.76	1709	Female	Asian	0	0	1
45081	515814	3.51	1743	Male	Asian	1	1	0
45082	538314	3.12	893	Male	Latinx	1	1	0
45083	636646	3.98	1178	Female	Latinx	0	0	1
45084	944463	3.39	2042	Male	Asian	1	0	1
45085	658098	3.48	1336	Female	Latinx	0	0	1
45086	593221	3.88	1400	Female	Latinx	1	0	1
45087	556075	4.17	1300	Female	White	0	1	0
45088	672372	3.94	1517	Male	Latinx	1	0	1
45089	937511	3.87	1730	Female	White	0	0	1
45090	606721	3.4	1617	Male	Asian	0	0	1
45091	626400	3.45	1446	Male	Latinx	0	0	1
45092	576472	2.93	467	Female	Latinx	1	0	1
45093	637148	4.42	1100	Female	Asian	0	0	1
45094	679584	3.27	938	Female	Latinx	0	0	1
45095	722363	3.08	1392	Female	Latinx	0	0	1
45096	610691	3.38	1541	Male	Asian	0	0	1
45097	520816	3.09	519	Female	Latinx	0	1	0
45098	630224	4.22	1177	Female	Latinx	0	0	1
45099	560565	3.71	1381	Male	Latinx	0	1	0
45100	632929	3.02	1339	Female	Black	0	0	1
45101	452619	3.61	1513	Female	Asian	0	1	0
45102	576150	3.21	1387	Male	Latinx	1	0	1
45103	708672	2.99	1326	Male	Latinx	0	0	1
45104	311824	4.17	1220	Male	White	1	1	0
45105	659082	3.72	1353	Male	Latinx	0	0	1
45106	610038	3.25	1244	Female	Latinx	0	0	1
45107	709437	3.97	1282	Female	Asian	0	0	1
45108	661007	3.73	1041	Female	Asian	0	0	1
45109	555326	3.39	1718	Female	Asian	0	1	0
45110	702699	3.55	1327	Male	Latinx	0	0	1
45111	713792	3.92	1771	Female	Asian	0	0	1
45112	529105	3.63	1253	Female	Latinx	1	1	0
45113	495291	3.67	1264	Female	Latinx	0	1	0
45114	294236	2.74	609	Male	Asian	0	1	0
45115	610663	2.62	1535	Male	Latinx	1	0	1
45116	751111	2.99	1486	Male	Asian	0	0	1
45117	625286	3.52	1053	Female	Latinx	1	0	1
45118	899582	4.02	893	Female	Asian	0	0	1
45119	786235	4.27	1855	Male	Asian	0	0	1
45120	614859	3.45	1437	Male	Black	0	0	1
45121	549932	3.56	1227	Male	Asian	0	1	0
45122	979164	3.58	1557	Female	Asian	1	0	1
45123	668141	3.35	1567	Male	Asian	1	0	1
45124	664665	3.38	1480	Female	Latinx	0	0	1
45125	700074	3.57	1291	Male	White	1	0	1
45126	561523	3.48	1031	Female	Latinx	1	1	0
45127	748858	4.06	1064	Male	White	0	0	1
45128	774109	3.59	1532	Male	Asian	0	0	1
45129	605951	3.91	1026	Female	Black	1	0	1
45130	457265	3.43	1274	Male	White	0	1	0
45131	640176	3.53	787	Female	Latinx	1	0	1
45132	541256	3.2	1320	Female	Latinx	1	1	0
45133	715431	4.21	1916	Female	White	1	0	1
45134	790521	3.89	2164	Male	Asian	0	0	1
45135	624580	4.34	1290	Female	Asian	0	0	1
45136	738273	4.02	1427	Male	White	0	0	1
45137	829809	3.46	1544	Male	Asian	1	0	1
45138	492690	4.29	1416	Female	Asian	0	1	0
45139	647249	2.79	1425	Female	Latinx	1	0	1
45140	620768	4.02	721	Female	Latinx	0	0	1
45141	641931	3.92	1411	Female	Latinx	0	0	1
45142	832028	3.53	1841	Male	Asian	1	0	1
45143	459728	3.8	1507	Male	Asian	1	1	0
45144	573724	3.91	1300	Female	Latinx	1	1	1
45145	741857	4.29	1035	Male	Latinx	0	0	1
45146	671018	2.85	1600	Male	Asian	1	0	1
45147	802576	3.93	1345	Female	Asian	1	0	1
45148	631721	2.88	1320	Male	Latinx	0	0	1
45149	817016	3.84	1187	Female	Asian	1	0	1
45150	490923	3.5	1406	Female	Latinx	0	1	0
45151	713923	3.63	1777	Female	Other	1	0	1
45152	434886	3.24	1558	Male	Black	0	1	0
45153	688802	3.98	1795	Male	Latinx	0	0	1
45154	611138	4.42	1394	Female	Latinx	1	0	1
45155	571947	2.76	1023	Female	Latinx	0	0	1
45156	943182	3.26	1579	Male	Other	1	0	1
45157	530505	3.16	963	Female	Latinx	1	1	0
45158	474054	4.05	1372	Male	Asian	0	1	0
45159	802390	3.21	1690	Male	Asian	0	0	1
45160	651296	3.02	1108	Female	Latinx	1	0	1
45161	599325	2.7	1221	Male	Black	0	0	1
45162	683625	3.72	952	Female	Latinx	0	0	1
45163	850706	3.14	1501	Male	Asian	0	0	1
45164	544501	3.65	1172	Female	Latinx	1	1	0
45165	533023	3.72	1733	Male	Asian	0	1	0
45166	750134	2.75	1360	Female	Asian	1	0	1
45167	482500	3.28	1143	Male	Asian	1	1	0
45168	656760	3.51	783	Female	Black	0	0	1
45169	706833	4.09	1024	Male	White	0	0	1
45170	642271	2.96	1612	Female	Asian	0	0	1
45171	599585	3.32	1141	Male	Black	0	0	1
45172	614993	3.15	1044	Female	Latinx	0	0	1
45173	452509	4.03	1763	Female	Asian	0	1	0
45174	276507	3.08	1668	Male	Asian	0	1	0
45175	896419	4.3	1288	Female	Other	1	0	1
45176	712917	3.53	1553	Male	Other	0	0	1
45177	665878	3.54	1490	Male	Asian	1	0	1
45178	496329	3.12	960	Male	Latinx	1	1	0
45179	655880	3.52	1654	Female	Latinx	1	0	1
45180	651392	3.29	1671	Female	Latinx	0	0	1
45181	534374	3.62	1192	Female	Latinx	1	1	0
45182	768573	3.53	1694	Male	Asian	1	0	1
45183	524433	3.45	1014	Male	Asian	1	1	0
45184	709077	2.99	1876	Male	Asian	1	0	1
45185	562266	4.02	1725	Female	Asian	0	1	0
45186	427489	4.04	1306	Male	Asian	0	1	0
45187	753030	3.72	1748	Male	Latinx	0	0	1
45188	1001571	3.58	1370	Female	Asian	0	0	1
45189	823367	3.42	1740	Male	Asian	1	0	1
45190	641970	3.11	1414	Male	Latinx	1	0	1
45191	597245	3.47	937	Female	Latinx	0	0	1
45192	495995	4.35	1538	Female	Asian	0	1	0
45193	564311	3.15	1055	Female	Latinx	1	0	0
45194	745781	2.89	1566	Male	Asian	0	0	1
45195	424217	4.29	1034	Male	White	0	1	0
45196	498474	3.26	1509	Male	Asian	1	1	0
45197	682651	3.75	1759	Male	Asian	0	0	1
45198	667209	3.43	1600	Female	Latinx	1	0	1
45199	614841	3.34	1773	Female	Black	0	0	1
45200	523367	4.42	777	Female	Latinx	0	1	0
45201	722046	3.21	1095	Male	Latinx	0	0	1
45202	460640	3.77	2030	Male	Asian	0	1	0
45203	849967	3.62	1135	Male	White	0	0	1
45204	530284	3.83	1689	Female	Asian	1	1	0
45205	868163	4.72	1251	Female	Asian	0	0	1
45206	702861	2.98	1277	Female	Latinx	0	0	1
45207	764379	3.42	2169	Male	Asian	1	0	1
45208	788040	3.85	1389	Female	White	1	0	1
45209	712985	3.78	1331	Male	Asian	1	0	1
45210	998296	4.09	1826	Female	Asian	0	0	1
45211	756936	3.32	1501	Male	White	0	0	1
45212	818979	3.34	1450	Female	Asian	0	0	1
45213	653622	2.85	1183	Male	Latinx	0	0	1
45214	962422	3.42	1597	Male	Asian	0	0	1
45215	689570	3.46	1056	Female	Latinx	1	0	1
45216	480031	3.48	1081	Male	Black	1	1	0
45217	587504	3.79	1110	Male	White	1	0	1
45218	687227	3.71	1339	Male	Latinx	0	0	1
45219	561655	3.82	1307	Female	Asian	0	1	0
45220	659356	3.25	1182	Female	Black	1	0	1
45221	614148	3.14	721	Female	Latinx	0	0	1
45222	499706	3.67	908	Female	Asian	0	1	0
45223	645583	2.39	1382	Female	Black	1	0	1
45224	691436	4.39	1387	Female	White	0	0	1
45225	509843	3.52	1179	Male	White	0	1	0
45226	365620	3.63	1612	Male	Asian	0	1	0
45227	462637	3.34	1193	Female	Asian	0	1	0
45228	698333	4.15	1097	Male	Asian	0	0	1
45229	622665	4.08	1221	Female	Latinx	1	0	1
45230	674394	4.02	2045	Female	White	0	0	1
45231	541673	3.93	1701	Male	Asian	1	1	0
45232	644617	4.01	1273	Female	Latinx	1	0	1
45233	646147	3.41	1319	Female	Latinx	0	0	1
45234	631718	4.25	1207	Female	Latinx	1	0	1
45235	783657	3.25	1595	Male	White	0	0	1
45236	575456	3.43	1454	Female	Latinx	1	0	1
45237	824743	3.51	1314	Female	Black	1	0	1
45238	641076	3.56	1540	Male	Black	0	0	1
45239	570510	3.53	1371	Female	Asian	1	1	1
45240	574788	3.34	1272	Female	Black	0	0	1
45241	608781	4.22	1176	Female	Black	0	0	1
45242	486255	2.84	1327	Male	Asian	0	1	0
45243	643726	3.59	1658	Male	Latinx	0	0	1
45244	575313	2.81	1112	Female	Black	0	0	1
45245	599454	3.93	802	Male	Latinx	1	0	1
45246	664237	4.4	919	Female	Asian	0	0	1
45247	397576	3.7	1622	Male	Asian	0	1	0
45248	641055	4.02	1515	Female	Latinx	0	0	1
45249	701850	3.26	1180	Male	Asian	1	0	1
45250	180368	3.47	750	Female	Asian	0	1	0
45251	476293	2.92	913	Male	Black	0	1	0
45252	487530	4.2	1639	Female	Asian	0	1	0
45253	538234	3.85	1518	Female	White	0	1	0
45254	951679	4.18	1482	Female	Other	1	0	1
45255	783851	4.05	1403	Female	Asian	1	0	1
45256	519789	3.06	1411	Female	Asian	0	1	0
45257	660893	3.62	1453	Male	Asian	0	0	1
45258	636094	3.66	781	Female	Latinx	0	0	1
45259	683357	3.18	1375	Female	Latinx	0	0	1
45260	848769	2.92	1630	Male	Asian	0	0	1
45261	787487	4.35	1302	Female	Asian	0	0	1
45262	536484	3.71	849	Male	Latinx	0	1	0
45263	676057	3.74	1349	Female	Black	0	0	1
45264	551160	3.17	1815	Female	Latinx	1	1	0
45265	782395	4.71	1512	Female	Asian	0	0	1
45266	745980	3.3	1479	Female	White	0	0	1
45267	571629	3.47	1265	Female	Asian	1	0	1
45268	614805	3.0	880	Male	Latinx	0	0	1
45269	744406	2.51	1533	Male	Asian	1	0	1
45270	702978	3.94	1548	Male	Asian	1	0	1
45271	894521	3.26	1861	Male	Asian	0	0	1
45272	623949	3.83	1361	Female	Black	0	0	1
45273	520303	3.35	859	Female	Latinx	0	1	0
45274	640709	3.69	1129	Female	Asian	1	0	1
45275	673312	3.46	1805	Male	Asian	1	0	1
45276	642100	3.3	645	Female	Latinx	1	0	1
45277	598698	4.32	1332	Female	Latinx	0	0	1
45278	667246	3.65	1457	Female	Latinx	0	0	1
45279	693667	3.71	1741	Male	Asian	0	0	1
45280	571870	3.84	1085	Male	Latinx	0	0	1
45281	718270	2.5	997	Male	Latinx	0	0	1
45282	716459	5.03	1814	Female	Asian	1	0	1
45283	706089	2.71	836	Female	Latinx	1	0	1
45284	644910	3.65	985	Female	Asian	0	0	1
45285	542805	4.21	1017	Female	Asian	0	1	0
45286	313843	3.51	1329	Male	Asian	1	1	0
45287	612479	3.11	1522	Male	Black	0	0	1
45288	554661	2.9	990	Female	Latinx	0	1	0
45289	834564	3.24	1451	Female	White	1	0	1
45290	829979	3.76	1514	Male	Asian	0	0	1
45291	691633	4.06	1489	Female	Latinx	0	0	1
45292	467267	3.34	1537	Female	Asian	0	1	0
45293	736393	3.59	1063	Female	Asian	0	0	1
45294	560627	3.53	1513	Female	Latinx	0	1	0
45295	567747	3.55	1331	Female	Latinx	1	1	0
45296	572862	2.55	895	Male	Black	0	0	1
45297	610623	3.63	1203	Male	Asian	0	0	1
45298	502714	4.26	1110	Male	Latinx	0	1	0
45299	562876	3.69	1495	Female	Asian	0	1	0
45300	648630	3.52	1490	Male	Asian	0	0	1
45301	774367	4.66	1526	Female	Asian	0	0	1
45302	811089	3.7	428	Female	Asian	0	0	1
45303	491988	3.15	1418	Male	Asian	0	1	0
45304	844398	3.14	1628	Male	Asian	0	0	1
45305	679435	3.21	1251	Male	Latinx	0	0	1
45306	593975	3.13	960	Female	Latinx	1	0	1
45307	671632	3.65	1104	Female	Latinx	0	0	1
45308	579221	2.9	1569	Male	Latinx	1	0	1
45309	524941	2.75	2098	Male	Asian	0	1	0
45310	729323	3.92	1177	Female	Asian	0	0	1
45311	601549	4.28	1682	Female	Latinx	0	0	1
45312	659738	3.66	1142	Female	Asian	0	0	1
45313	531357	3.52	1019	Female	Black	0	1	0
45314	651376	3.1	2027	Male	Asian	0	0	1
45315	688915	3.1	1296	Male	Latinx	0	0	1
45316	750420	3.28	1350	Male	Asian	0	0	1
45317	601916	4.0	1711	Female	Asian	0	0	1
45318	620297	3.88	1946	Female	White	0	0	1
45319	556188	3.58	1233	Female	Latinx	1	1	0
45320	688099	3.03	659	Female	Black	0	0	1
45321	577148	2.62	1316	Male	Latinx	1	0	1
45322	748813	4.43	1722	Female	Black	1	0	1
45323	606872	2.95	1554	Female	White	0	0	1
45324	688584	4.36	1138	Male	Latinx	0	0	1
45325	729852	3.66	1339	Male	Latinx	0	0	1
45326	609811	4.04	1125	Female	Latinx	0	0	1
45327	590764	3.6	1658	Female	Asian	0	0	1
45328	607064	3.74	1392	Male	Asian	1	0	1
45329	482772	3.87	1916	Male	Asian	1	1	0
45330	654700	2.99	1311	Female	Asian	0	0	1
45331	677950	3.99	1354	Male	Latinx	0	0	1
45332	730416	3.71	1893	Female	Latinx	0	0	1
45333	613895	2.49	1323	Female	Black	0	0	1
45334	703757	4.17	1579	Female	Asian	1	0	1
45335	792657	3.05	1917	Female	White	1	0	1
45336	679814	3.39	1273	Male	Latinx	1	0	1
45337	718026	3.28	1473	Female	Asian	0	0	1
45338	792351	4.08	1911	Male	Asian	1	0	1
45339	542253	3.88	944	Female	Asian	1	1	0
45340	607926	2.93	973	Female	Latinx	1	0	1
45341	446182	3.83	1314	Male	Asian	1	1	0
45342	574880	4.06	1052	Male	Latinx	1	0	1
45343	589439	2.97	941	Male	Latinx	1	0	1
45344	555500	3.81	1246	Male	White	1	1	0
45345	551121	2.79	954	Male	Latinx	0	1	0
45346	685595	3.9	1619	Female	White	0	0	1
45347	548124	3.16	896	Female	Black	0	1	0
45348	688153	3.48	943	Female	Latinx	1	0	1
45349	732367	3.56	1757	Male	Other	1	0	1
45350	555390	3.59	951	Female	Latinx	0	1	0
45351	536547	3.66	1414	Male	Latinx	0	1	0
45352	579370	3.37	1401	Female	Latinx	0	0	1
45353	786036	4.18	1875	Female	White	1	0	1
45354	694159	4.45	2046	Male	Asian	0	0	1
45355	513630	4.04	1274	Female	Latinx	1	1	0
45356	700893	3.76	1397	Female	Latinx	0	0	1
45357	547038	3.74	1024	Female	Black	1	1	0
45358	671864	3.61	1681	Male	Black	1	0	1
45359	838584	3.6	1645	Male	Asian	1	0	1
45360	561642	4.18	1616	Male	White	1	1	0
45361	843867	3.94	2177	Female	Asian	0	0	1
45362	872927	3.55	1379	Female	Asian	0	0	1
45363	818230	4.33	1198	Female	Asian	0	0	1
45364	658878	4.24	1521	Male	Other	0	0	1
45365	558599	3.07	563	Female	Latinx	0	0	0
45366	587044	3.37	1073	Male	Latinx	0	0	1
45367	788613	3.89	1503	Female	Black	0	0	1
45368	616315	2.78	1326	Female	Asian	1	0	1
45369	732440	4.26	1410	Female	Asian	1	0	1
45370	675477	3.55	1759	Female	Asian	1	0	1
45371	626024	3.7	898	Female	White	0	0	1
45372	822983	3.0	1420	Male	Asian	0	0	1
45373	638264	2.95	1220	Male	Latinx	1	0	1
45374	620404	3.85	1354	Female	Latinx	1	0	1
45375	495284	3.26	829	Male	White	0	1	0
45376	594392	4.2	1528	Female	Latinx	0	1	1
45377	651773	4.01	621	Female	Latinx	0	0	1
45378	626182	3.44	901	Male	Latinx	0	0	1
45379	547083	2.62	1139	Female	Latinx	1	1	0
45380	731228	3.23	1215	Male	Latinx	1	0	1
45381	877576	3.17	1097	Female	Asian	1	0	1
45382	720309	2.5	1667	Male	Latinx	1	0	1
45383	515395	3.12	1577	Male	Asian	0	1	0
45384	617517	3.83	1274	Female	Latinx	0	0	1
45385	893841	4.17	1190	Female	White	0	0	1
45386	744824	3.91	2157	Male	Asian	0	0	1
45387	573042	4.56	1017	Female	Asian	0	1	1
45388	638599	4.2	1381	Female	White	0	0	1
45389	594950	3.72	1570	Female	Latinx	1	0	1
45390	609471	3.43	1229	Female	Latinx	0	0	1
45391	548636	3.12	1804	Female	Asian	1	1	0
45392	662276	4.23	2479	Male	Asian	0	0	1
45393	648089	3.68	1553	Male	Asian	1	0	1
45394	528006	4.0	1587	Female	Latinx	1	1	0
45395	560994	3.97	1465	Male	Latinx	1	1	0
45396	625810	3.74	1169	Male	Asian	0	0	1
45397	713062	4.03	1864	Male	Latinx	1	0	1
45398	770446	3.11	1166	Male	Asian	1	0	1
45399	591192	3.73	1877	Female	Other	0	0	1
45400	709856	3.41	1452	Male	Asian	1	0	1
45401	497059	3.35	975	Male	Asian	1	1	0
45402	591294	3.96	1449	Male	Asian	0	0	1
45403	510600	3.39	1721	Male	Latinx	1	1	0
45404	743359	3.32	1464	Male	Asian	1	0	1
45405	691560	3.25	1363	Male	Latinx	0	0	1
45406	564729	3.87	1425	Female	Latinx	1	1	0
45407	627729	3.07	1480	Male	White	0	0	1
45408	894374	4.06	1984	Female	Asian	0	0	1
45409	696310	3.1	1607	Female	Latinx	0	0	1
45410	684518	2.83	1396	Female	Latinx	1	0	1
45411	649858	3.13	1033	Male	Latinx	1	0	1
45412	745155	3.94	1540	Female	Latinx	0	0	1
45413	541688	2.61	732	Female	Latinx	0	0	0
45414	666398	4.1	948	Male	Asian	0	0	1
45415	700950	3.61	1349	Male	Asian	0	0	1
45416	715936	4.31	1740	Female	Latinx	0	0	1
45417	623579	3.26	1184	Female	Latinx	0	0	1
45418	647147	3.5	1443	Male	Asian	1	0	1
45419	633900	3.3	1343	Male	Asian	1	0	1
45420	647793	3.01	818	Female	Latinx	0	0	1
45421	542343	3.43	1312	Male	Asian	1	1	0
45422	747712	3.62	1616	Male	Black	1	0	1
45423	815625	4.58	851	Female	Asian	0	0	1
45424	542640	3.53	1763	Female	Asian	0	1	0
45425	826406	4.02	1349	Male	Asian	0	0	1
45426	741889	4.03	1427	Female	Asian	0	0	1
45427	480338	3.67	868	Female	Latinx	1	1	0
45428	635761	3.59	994	Female	Asian	1	0	1
45429	508784	4.07	1670	Male	Asian	1	1	0
45430	735290	4.86	1478	Female	Asian	0	0	1
45431	549666	3.28	1034	Female	Asian	0	1	0
45432	701237	2.91	1109	Male	White	0	0	1
45433	559945	3.85	1059	Female	Latinx	1	1	0
45434	540998	3.72	830	Female	Latinx	0	1	0
45435	676240	4.08	1839	Female	Latinx	1	0	1
45436	445361	3.46	885	Male	Asian	1	1	0
45437	664701	4.12	1285	Female	Latinx	1	0	1
45438	802145	3.6	1592	Female	Asian	0	0	1
45439	513246	4.58	1307	Male	White	1	1	0
45440	599598	2.98	1149	Female	Latinx	1	0	1
45441	504544	2.89	1740	Male	Black	0	1	0
45442	564959	3.94	1292	Female	Asian	1	1	0
45443	581518	3.83	1070	Female	Latinx	1	0	1
45444	750963	4.11	1651	Female	White	1	0	1
45445	572830	3.84	1332	Male	Latinx	0	1	1
45446	550830	3.17	1122	Female	Latinx	0	0	0
45447	578853	3.34	1131	Female	Latinx	1	0	1
45448	626556	3.77	1409	Female	Latinx	0	0	1
45449	593731	3.97	1948	Male	Asian	0	1	1
45450	611847	3.87	1336	Male	Latinx	1	0	1
45451	845038	3.04	1282	Male	Asian	0	0	1
45452	742404	3.09	1809	Female	Asian	1	0	1
45453	519755	3.7	1115	Male	Asian	0	1	0
45454	683835	3.08	1680	Male	Asian	0	0	1
45455	606684	4.2	1095	Female	Latinx	0	0	1
45456	662276	3.48	1181	Female	Latinx	0	0	1
45457	674731	3.61	1196	Female	Latinx	0	0	1
45458	646356	3.21	873	Female	Latinx	0	0	1
45459	810271	3.31	2220	Male	Asian	0	0	1
45460	611007	3.81	1568	Male	Black	0	0	1
45461	549923	3.05	1134	Male	Black	0	1	0
45462	796161	3.74	1477	Male	White	1	0	1
45463	694870	3.3	1524	Female	Latinx	0	0	1
45464	718863	3.61	1651	Female	Latinx	0	0	1
45465	635959	3.24	1452	Male	Asian	0	0	1
45466	585210	3.64	909	Female	Black	0	0	1
45467	631083	3.82	1450	Female	Asian	1	0	1
45468	900644	4.08	1975	Male	Asian	0	0	1
45469	624761	3.34	1026	Female	Latinx	0	0	1
45470	584080	4.14	2090	Male	White	0	1	1
45471	749658	3.72	1362	Male	Latinx	0	0	1
45472	625713	3.95	1127	Female	Latinx	0	0	1
45473	867311	3.58	1676	Male	Asian	0	0	1
45474	838537	2.78	1363	Male	White	1	0	1
45475	765820	4.27	1254	Male	Asian	1	0	1
45476	683124	3.12	1587	Male	Black	0	0	1
45477	1078686	3.34	1026	Female	Asian	1	0	1
45478	587245	3.35	758	Male	Latinx	0	0	1
45479	668288	2.79	1335	Male	Latinx	0	0	1
45480	516519	3.04	1469	Male	Asian	0	1	0
45481	639480	3.41	1529	Male	White	0	0	1
45482	802655	3.76	1621	Female	Asian	1	0	1
45483	855047	2.83	863	Female	Asian	0	0	1
45484	573139	3.93	1561	Female	Asian	1	1	1
45485	742905	3.61	1807	Male	Asian	1	0	1
45486	557290	2.89	1249	Female	Latinx	0	1	0
45487	793380	3.24	1800	Male	Latinx	0	0	1
45488	642299	3.87	970	Male	Asian	0	0	1
45489	498470	3.41	1319	Male	Latinx	1	1	0
45490	681027	4.1	1535	Male	White	0	0	1
45491	619230	3.52	1010	Male	Latinx	1	0	1
45492	684689	3.73	1342	Female	Latinx	1	0	1
45493	698563	3.51	1485	Male	Asian	0	0	1
45494	596708	3.78	1503	Female	Latinx	0	0	1
45495	750038	3.87	1502	Male	Black	1	0	1
45496	763393	3.71	1474	Female	White	1	0	1
45497	619067	3.25	1504	Female	Asian	0	0	1
45498	630816	3.24	1999	Male	Asian	0	0	1
45499	599606	3.38	1436	Male	Latinx	1	0	1
45500	670600	4.04	1546	Female	Latinx	1	0	1
45501	579301	3.6	1509	Female	Latinx	0	0	1
45502	437191	3.53	1574	Female	Other	0	1	0
45503	624369	3.81	1393	Male	Latinx	0	0	1
45504	728521	3.13	1644	Male	White	0	0	1
45505	623631	3.69	1128	Male	Black	0	0	1
45506	277633	2.6	902	Female	Asian	1	1	0
45507	598524	3.87	903	Female	Latinx	0	0	1
45508	653398	3.87	1508	Male	White	1	0	1
45509	498343	3.98	1162	Female	Latinx	0	1	0
45510	786879	3.52	1333	Male	Asian	1	0	1
45511	534937	3.7	984	Male	Latinx	0	1	0
45512	616711	4.05	1360	Female	Asian	1	0	1
45513	637158	3.83	1510	Male	White	0	0	1
45514	700909	3.4	1631	Female	Asian	1	0	1
45515	851896	3.02	1563	Male	White	0	0	1
45516	579503	3.9	1246	Male	Latinx	0	0	1
45517	434638	3.58	1009	Male	White	1	1	0
45518	609898	3.61	1063	Female	Latinx	0	0	1
45519	565946	3.12	881	Female	Latinx	1	0	0
45520	762728	3.4	1834	Male	Asian	0	0	1
45521	699286	3.06	1237	Female	Latinx	0	0	1
45522	729724	3.78	1599	Female	White	1	0	1
45523	541257	3.44	1204	Female	Latinx	1	1	0
45524	684658	3.95	1232	Male	Asian	0	0	1
45525	874519	3.51	1703	Male	White	0	0	1
45526	532612	3.74	1106	Female	Latinx	0	1	0
45527	514567	3.54	1194	Female	White	1	1	0
45528	681664	3.74	1397	Female	Black	1	0	1
45529	608156	3.15	1011	Female	Latinx	1	0	1
45530	620759	3.11	1019	Female	Latinx	1	0	1
45531	653501	3.22	1659	Male	Latinx	1	0	1
45532	618842	3.25	1169	Female	Latinx	1	0	1
45533	667257	4.19	1203	Male	Latinx	0	0	1
45534	614107	3.76	1412	Female	Latinx	1	0	1
